play_type,field_goal_result,kick_distance,player_id,player_display_name,team,opponent_team,season,week,roof,temp,wind,surface,made
field_goal,made,23.0,00-0030332,B.Maher,LA,CIN,2023,3,outdoors,74.0,7.0,fieldturf,1
field_goal,made,53.0,00-0036854,E.McPherson,CIN,LA,2023,3,outdoors,74.0,7.0,fieldturf,1
field_goal,made,42.0,00-0030332,B.Maher,LA,CIN,2023,3,outdoors,74.0,7.0,fieldturf,1
field_goal,made,48.0,00-0036854,E.McPherson,CIN,LA,2023,3,outdoors,74.0,7.0,fieldturf,1
field_goal,made,54.0,00-0036854,E.McPherson,CIN,LA,2023,3,outdoors,74.0,7.0,fieldturf,1
field_goal,made,48.0,00-0038567,C.Ryland,NE,NYJ,2023,3,outdoors,64.0,14.0,fieldturf,1
field_goal,missed,48.0,00-0038567,C.Ryland,NE,NYJ,2023,3,outdoors,64.0,14.0,fieldturf,0
field_goal,made,52.0,00-0029621,G.Zuerlein,NYJ,NE,2023,3,outdoors,64.0,14.0,fieldturf,1
field_goal,missed,57.0,00-0038567,C.Ryland,NE,NYJ,2023,3,outdoors,64.0,14.0,fieldturf,0
field_goal,made,51.0,00-0038567,C.Ryland,NE,NYJ,2023,3,outdoors,64.0,14.0,fieldturf,1
field_goal,made,25.0,00-0038905,B.Grupe,NO,GB,2023,3,outdoors,68.0,10.0,grass,1
field_goal,made,38.0,00-0038402,A.Carlson,GB,NO,2023,3,outdoors,68.0,10.0,grass,1
field_goal,missed,46.0,00-0038905,B.Grupe,NO,GB,2023,3,outdoors,68.0,10.0,grass,0
field_goal,made,28.0,00-0038562,J.Moody,SF,NYG,2023,3,outdoors,77.0,13.0,grass,1
field_goal,made,44.0,00-0026858,G.Gano,NYG,SF,2023,3,outdoors,77.0,13.0,grass,1
field_goal,made,57.0,00-0026858,G.Gano,NYG,SF,2023,3,outdoors,77.0,13.0,grass,1
field_goal,made,21.0,00-0038562,J.Moody,SF,NYG,2023,3,outdoors,77.0,13.0,grass,1
field_goal,made,36.0,00-0038562,J.Moody,SF,NYG,2023,3,outdoors,77.0,13.0,grass,1
field_goal,made,36.0,00-0033787,J.Elliott,PHI,TB,2023,3,outdoors,90.0,4.0,grass,1
field_goal,made,33.0,00-0035358,C.McLaughlin,TB,PHI,2023,3,outdoors,90.0,4.0,grass,1
field_goal,made,38.0,00-0033787,J.Elliott,PHI,TB,2023,3,outdoors,90.0,4.0,grass,1
field_goal,made,26.0,00-0033787,J.Elliott,PHI,TB,2023,3,outdoors,90.0,4.0,grass,1
field_goal,made,43.0,00-0031136,C.Boswell,PIT,LV,2023,3,dome,,,grass,1
field_goal,made,42.0,00-0031136,C.Boswell,PIT,LV,2023,3,dome,,,grass,1
field_goal,made,57.0,00-0031136,C.Boswell,PIT,LV,2023,3,dome,,,grass,1
field_goal,made,26.0,00-0034161,D.Carlson,LV,PIT,2023,3,dome,,,grass,1
field_goal,made,48.0,00-0030098,D.Hopkins,CLE,TEN,2023,3,outdoors,68.0,5.0,grass,1
field_goal,made,44.0,00-0025565,N.Folk,TEN,CLE,2023,3,outdoors,68.0,5.0,grass,1
field_goal,made,52.0,00-0030098,D.Hopkins,CLE,TEN,2023,3,outdoors,68.0,5.0,grass,1
field_goal,made,38.0,00-0023853,M.Prater,ARI,SF,2023,4,outdoors,75.0,9.0,grass,1
field_goal,made,56.0,00-0029822,B.McManus,JAX,ATL,2023,4,outdoors,,,,1
field_goal,made,43.0,00-0029822,B.McManus,JAX,ATL,2023,4,outdoors,,,,1
field_goal,made,38.0,00-0029822,B.McManus,JAX,ATL,2023,4,outdoors,,,,1
field_goal,made,53.0,00-0030098,D.Hopkins,CLE,BAL,2023,4,outdoors,71.0,7.0,grass,1
field_goal,made,21.0,00-0036854,E.McPherson,CIN,TEN,2023,4,outdoors,82.0,4.0,grass,1
field_goal,made,53.0,00-0025565,N.Folk,TEN,CIN,2023,4,outdoors,82.0,4.0,grass,1
field_goal,made,35.0,00-0025565,N.Folk,TEN,CIN,2023,4,outdoors,82.0,4.0,grass,1
field_goal,made,51.0,00-0032569,W.Lutz,DEN,CHI,2023,4,outdoors,80.0,2.0,grass,1
field_goal,made,34.0,00-0038402,A.Carlson,GB,DET,2023,4,outdoors,64.0,8.0,grass,1
field_goal,made,33.0,00-0036816,R.Patterson,DET,GB,2023,4,outdoors,64.0,8.0,grass,1
field_goal,made,37.0,00-0036816,R.Patterson,DET,GB,2023,4,outdoors,64.0,8.0,grass,1
field_goal,made,50.0,00-0038402,A.Carlson,GB,DET,2023,4,outdoors,64.0,8.0,grass,1
field_goal,made,37.0,00-0033303,H.Butker,KC,NYJ,2023,4,outdoors,69.0,5.0,fieldturf,1
field_goal,made,31.0,00-0029621,G.Zuerlein,NYJ,KC,2023,4,outdoors,69.0,5.0,fieldturf,1
field_goal,made,37.0,00-0033303,H.Butker,KC,NYJ,2023,4,outdoors,69.0,5.0,fieldturf,1
field_goal,missed,52.0,00-0029621,G.Zuerlein,NYJ,KC,2023,4,outdoors,69.0,5.0,fieldturf,0
field_goal,made,26.0,00-0033303,H.Butker,KC,NYJ,2023,4,outdoors,69.0,5.0,fieldturf,1
field_goal,made,40.0,00-0030332,B.Maher,LA,IND,2023,4,open,,,fieldturf,1
field_goal,made,54.0,00-0030332,B.Maher,LA,IND,2023,4,open,,,fieldturf,1
field_goal,missed,47.0,00-0035269,M.Gay,IND,LA,2023,4,open,,,fieldturf,0
field_goal,missed,46.0,00-0030332,B.Maher,LA,IND,2023,4,open,,,fieldturf,0
field_goal,made,51.0,00-0030332,B.Maher,LA,IND,2023,4,open,,,fieldturf,1
field_goal,missed,48.0,00-0030332,B.Maher,LA,IND,2023,4,open,,,fieldturf,0
field_goal,made,33.0,00-0037224,C.Dicker,LAC,LV,2023,4,dome,,,matrixturf,1
field_goal,made,22.0,00-0034161,D.Carlson,LV,LAC,2023,4,dome,,,matrixturf,1
field_goal,made,53.0,00-0036162,T.Bass,BUF,MIA,2023,4,outdoors,70.0,2.0,a_turf,1
field_goal,made,33.0,00-0036162,T.Bass,BUF,MIA,2023,4,outdoors,70.0,2.0,a_turf,1
field_goal,made,26.0,00-0034173,E.Pineiro,CAR,MIN,2023,4,outdoors,78.0,7.0,grass,1
field_goal,made,56.0,00-0034173,E.Pineiro,CAR,MIN,2023,4,outdoors,78.0,7.0,grass,1
field_goal,made,23.0,00-0037692,B.Aubrey,DAL,NE,2023,4,closed,,,matrixturf,1
field_goal,made,29.0,00-0038567,C.Ryland,NE,DAL,2023,4,closed,,,matrixturf,1
field_goal,made,23.0,00-0037692,B.Aubrey,DAL,NE,2023,4,closed,,,matrixturf,1
field_goal,made,33.0,00-0037692,B.Aubrey,DAL,NE,2023,4,closed,,,matrixturf,1
field_goal,missed,52.0,00-0038567,C.Ryland,NE,DAL,2023,4,closed,,,matrixturf,0
field_goal,made,36.0,00-0032726,K.Fairbairn,HOU,PIT,2023,4,open,,,astroturf,1
field_goal,made,38.0,00-0032726,K.Fairbairn,HOU,PIT,2023,4,open,,,astroturf,1
field_goal,made,39.0,00-0032726,K.Fairbairn,HOU,PIT,2023,4,open,,,astroturf,1
field_goal,made,35.0,00-0031136,C.Boswell,PIT,HOU,2023,4,open,,,astroturf,1
field_goal,made,23.0,00-0031136,C.Boswell,PIT,HOU,2023,4,open,,,astroturf,1
field_goal,made,55.0,00-0026858,G.Gano,NYG,SEA,2023,4,outdoors,67.0,8.0,fieldturf,1
field_goal,missed,53.0,00-0031492,J.Myers,SEA,NYG,2023,4,outdoors,67.0,8.0,fieldturf,0
field_goal,made,34.0,00-0031492,J.Myers,SEA,NYG,2023,4,outdoors,67.0,8.0,fieldturf,1
field_goal,made,37.0,00-0038905,B.Grupe,NO,TB,2023,4,dome,,,sportturf,1
field_goal,made,32.0,00-0038905,B.Grupe,NO,TB,2023,4,dome,,,sportturf,1
field_goal,made,51.0,00-0035358,C.McLaughlin,TB,NO,2023,4,dome,,,sportturf,1
field_goal,made,44.0,00-0038905,B.Grupe,NO,TB,2023,4,dome,,,sportturf,1
field_goal,made,28.0,00-0035358,C.McLaughlin,TB,NO,2023,4,dome,,,sportturf,1
field_goal,made,27.0,00-0035192,J.Slye,WAS,PHI,2023,4,outdoors,,,grass,1
field_goal,made,41.0,00-0033787,J.Elliott,PHI,WAS,2023,4,outdoors,,,grass,1
field_goal,made,47.0,00-0033787,J.Elliott,PHI,WAS,2023,4,outdoors,,,grass,1
field_goal,made,36.0,00-0033787,J.Elliott,PHI,WAS,2023,4,outdoors,,,grass,1
field_goal,made,54.0,00-0033787,J.Elliott,PHI,WAS,2023,4,outdoors,,,grass,1
field_goal,made,23.0,00-0029597,J.Tucker,BAL,PIT,2023,5,outdoors,53.0,13.0,grass,1
field_goal,made,43.0,00-0031136,C.Boswell,PIT,BAL,2023,5,outdoors,53.0,13.0,grass,1
field_goal,made,25.0,00-0031136,C.Boswell,PIT,BAL,2023,5,outdoors,53.0,13.0,grass,1
field_goal,made,42.0,00-0031136,C.Boswell,PIT,BAL,2023,5,outdoors,53.0,13.0,grass,1
field_goal,made,33.0,00-0034173,E.Pineiro,CAR,DET,2023,5,dome,,,fieldturf,1
field_goal,made,22.0,00-0031203,C.Santos,CHI,WAS,2023,5,outdoors,70.0,1.0,grass,1
field_goal,made,51.0,00-0035192,J.Slye,WAS,CHI,2023,5,outdoors,70.0,1.0,grass,1
field_goal,made,36.0,00-0031203,C.Santos,CHI,WAS,2023,5,outdoors,70.0,1.0,grass,1
field_goal,made,32.0,00-0035192,J.Slye,WAS,CHI,2023,5,outdoors,70.0,1.0,grass,1
field_goal,made,43.0,00-0031203,C.Santos,CHI,WAS,2023,5,outdoors,70.0,1.0,grass,1
field_goal,missed,46.0,00-0035192,J.Slye,WAS,CHI,2023,5,outdoors,70.0,1.0,grass,0
field_goal,made,37.0,00-0031203,C.Santos,CHI,WAS,2023,5,outdoors,70.0,1.0,grass,1
field_goal,made,40.0,00-0036854,E.McPherson,CIN,ARI,2023,5,closed,,,grass,1
field_goal,made,40.0,00-0036854,E.McPherson,CIN,ARI,2023,5,closed,,,grass,1
field_goal,made,50.0,00-0037692,B.Aubrey,DAL,SF,2023,5,outdoors,78.0,10.0,grass,1
field_goal,made,37.0,00-0038402,A.Carlson,GB,LV,2023,5,dome,,,grass,1
field_goal,made,26.0,00-0034161,D.Carlson,LV,GB,2023,5,dome,,,grass,1
field_goal,blocked,53.0,00-0034161,D.Carlson,LV,GB,2023,5,dome,,,grass,0
field_goal,made,22.0,00-0038402,A.Carlson,GB,LV,2023,5,dome,,,grass,1
field_goal,missed,52.0,00-0034161,D.Carlson,LV,GB,2023,5,dome,,,grass,0
field_goal,made,38.0,00-0032726,K.Fairbairn,HOU,ATL,2023,5,open,,,fieldturf,1
field_goal,made,43.0,00-0032726,K.Fairbairn,HOU,ATL,2023,5,open,,,fieldturf,1
field_goal,made,28.0,00-0032726,K.Fairbairn,HOU,ATL,2023,5,open,,,fieldturf,1
field_goal,made,42.0,00-0032726,K.Fairbairn,HOU,ATL,2023,5,open,,,fieldturf,1
field_goal,made,33.0,00-0033702,Y.Koo,ATL,HOU,2023,5,open,,,fieldturf,1
field_goal,made,37.0,00-0033702,Y.Koo,ATL,HOU,2023,5,open,,,fieldturf,1
field_goal,made,44.0,00-0029822,B.McManus,JAX,BUF,2023,5,outdoors,,,,1
field_goal,made,40.0,00-0034450,G.Joseph,MIN,KC,2023,5,dome,,,sportturf,1
field_goal,made,38.0,00-0033303,H.Butker,KC,MIN,2023,5,dome,,,sportturf,1
field_goal,made,29.0,00-0034450,G.Joseph,MIN,KC,2023,5,dome,,,sportturf,1
field_goal,made,40.0,00-0033303,H.Butker,KC,MIN,2023,5,dome,,,sportturf,1
field_goal,missed,48.0,00-0038567,C.Ryland,NE,NO,2023,5,outdoors,61.0,10.0,fieldturf,0
field_goal,made,54.0,00-0038905,B.Grupe,NO,NE,2023,5,outdoors,61.0,10.0,fieldturf,1
field_goal,made,53.0,00-0038905,B.Grupe,NO,NE,2023,5,outdoors,61.0,10.0,fieldturf,1
field_goal,missed,55.0,00-0026858,G.Gano,NYG,MIA,2023,5,outdoors,88.0,8.0,grass,0
field_goal,made,49.0,00-0026858,G.Gano,NYG,MIA,2023,5,outdoors,88.0,8.0,grass,1
field_goal,made,40.0,00-0034794,J.Sanders,MIA,NYG,2023,5,outdoors,88.0,8.0,grass,1
field_goal,made,37.0,00-0026858,G.Gano,NYG,MIA,2023,5,outdoors,88.0,8.0,grass,1
field_goal,made,51.0,00-0026858,G.Gano,NYG,MIA,2023,5,outdoors,88.0,8.0,grass,1
field_goal,made,30.0,00-0029621,G.Zuerlein,NYJ,DEN,2023,5,outdoors,73.0,9.0,grass,1
field_goal,made,23.0,00-0032569,W.Lutz,DEN,NYJ,2023,5,outdoors,73.0,9.0,grass,1
field_goal,made,26.0,00-0029621,G.Zuerlein,NYJ,DEN,2023,5,outdoors,73.0,9.0,grass,1
field_goal,made,22.0,00-0032569,W.Lutz,DEN,NYJ,2023,5,outdoors,73.0,9.0,grass,1
field_goal,made,27.0,00-0029621,G.Zuerlein,NYJ,DEN,2023,5,outdoors,73.0,9.0,grass,1
field_goal,made,22.0,00-0029621,G.Zuerlein,NYJ,DEN,2023,5,outdoors,73.0,9.0,grass,1
field_goal,made,49.0,00-0029621,G.Zuerlein,NYJ,DEN,2023,5,outdoors,73.0,9.0,grass,1
field_goal,made,34.0,00-0033787,J.Elliott,PHI,LA,2023,5,dome,,,matrixturf,1
field_goal,made,26.0,00-0033787,J.Elliott,PHI,LA,2023,5,dome,,,matrixturf,1
field_goal,made,26.0,00-0033787,J.Elliott,PHI,LA,2023,5,dome,,,matrixturf,1
field_goal,made,27.0,00-0025565,N.Folk,TEN,IND,2023,5,open,,,fieldturf,1
field_goal,made,43.0,00-0035269,M.Gay,IND,TEN,2023,5,open,,,fieldturf,1
field_goal,made,53.0,00-0025565,N.Folk,TEN,IND,2023,5,open,,,fieldturf,1
field_goal,made,34.0,00-0025565,N.Folk,TEN,IND,2023,5,open,,,fieldturf,1
field_goal,made,35.0,00-0035269,M.Gay,IND,TEN,2023,5,open,,,fieldturf,1
field_goal,made,28.0,00-0035269,M.Gay,IND,TEN,2023,5,open,,,fieldturf,1
field_goal,made,55.0,00-0023853,M.Prater,ARI,LA,2023,6,dome,,,matrixturf,1
field_goal,made,29.0,00-0030332,B.Maher,LA,ARI,2023,6,dome,,,matrixturf,1
field_goal,made,32.0,00-0023853,M.Prater,ARI,LA,2023,6,dome,,,matrixturf,1
field_goal,made,27.0,00-0023853,M.Prater,ARI,LA,2023,6,dome,,,matrixturf,1
field_goal,made,35.0,00-0030332,B.Maher,LA,ARI,2023,6,dome,,,matrixturf,1
field_goal,made,25.0,00-0030332,B.Maher,LA,ARI,2023,6,dome,,,matrixturf,1
field_goal,made,43.0,00-0030332,B.Maher,LA,ARI,2023,6,dome,,,matrixturf,1
field_goal,made,41.0,00-0029597,J.Tucker,BAL,TEN,2023,6,outdoors,,,,1
field_goal,made,26.0,00-0025565,N.Folk,TEN,BAL,2023,6,outdoors,,,,1
field_goal,made,28.0,00-0029597,J.Tucker,BAL,TEN,2023,6,outdoors,,,,1
field_goal,made,23.0,00-0029597,J.Tucker,BAL,TEN,2023,6,outdoors,,,,1
field_goal,made,29.0,00-0029597,J.Tucker,BAL,TEN,2023,6,outdoors,,,,1
field_goal,made,27.0,00-0025565,N.Folk,TEN,BAL,2023,6,outdoors,,,,1
field_goal,made,20.0,00-0029597,J.Tucker,BAL,TEN,2023,6,outdoors,,,,1
field_goal,made,36.0,00-0029597,J.Tucker,BAL,TEN,2023,6,outdoors,,,,1
field_goal,made,38.0,00-0025565,N.Folk,TEN,BAL,2023,6,outdoors,,,,1
field_goal,missed,43.0,00-0034173,E.Pineiro,CAR,MIA,2023,6,outdoors,87.0,12.0,grass,0
field_goal,made,32.0,00-0037692,B.Aubrey,DAL,LAC,2023,6,dome,,,matrixturf,1
field_goal,made,24.0,00-0037224,C.Dicker,LAC,DAL,2023,6,dome,,,matrixturf,1
field_goal,made,39.0,00-0037692,B.Aubrey,DAL,LAC,2023,6,dome,,,matrixturf,1
field_goal,made,35.0,00-0033303,H.Butker,KC,DEN,2023,6,outdoors,,,grass,1
field_goal,made,60.0,00-0033303,H.Butker,KC,DEN,2023,6,outdoors,,,grass,1
field_goal,made,25.0,00-0033303,H.Butker,KC,DEN,2023,6,outdoors,,,grass,1
field_goal,made,52.0,00-0033303,H.Butker,KC,DEN,2023,6,outdoors,,,grass,1
field_goal,made,30.0,00-0036816,R.Patterson,DET,TB,2023,6,outdoors,77.0,13.0,grass,1
field_goal,made,33.0,00-0035358,C.McLaughlin,TB,DET,2023,6,outdoors,77.0,13.0,grass,1
field_goal,missed,52.0,00-0036816,R.Patterson,DET,TB,2023,6,outdoors,77.0,13.0,grass,0
field_goal,made,36.0,00-0035358,C.McLaughlin,TB,DET,2023,6,outdoors,77.0,13.0,grass,1
field_goal,made,36.0,00-0036816,R.Patterson,DET,TB,2023,6,outdoors,77.0,13.0,grass,1
field_goal,made,28.0,00-0035269,M.Gay,IND,JAX,2023,6,outdoors,,,grass,1
field_goal,made,56.0,00-0035269,M.Gay,IND,JAX,2023,6,outdoors,,,grass,1
field_goal,made,48.0,00-0029822,B.McManus,JAX,IND,2023,6,outdoors,,,grass,1
field_goal,made,49.0,00-0029822,B.McManus,JAX,IND,2023,6,outdoors,,,grass,1
field_goal,made,51.0,00-0029822,B.McManus,JAX,IND,2023,6,outdoors,,,grass,1
field_goal,made,53.0,00-0034450,G.Joseph,MIN,CHI,2023,6,outdoors,53.0,16.0,grass,1
field_goal,made,22.0,00-0031203,C.Santos,CHI,MIN,2023,6,outdoors,53.0,16.0,grass,1
field_goal,made,51.0,00-0034450,G.Joseph,MIN,CHI,2023,6,outdoors,53.0,16.0,grass,1
field_goal,made,53.0,00-0031203,C.Santos,CHI,MIN,2023,6,outdoors,53.0,16.0,grass,1
field_goal,missed,57.0,00-0034450,G.Joseph,MIN,CHI,2023,6,outdoors,53.0,16.0,grass,0
field_goal,made,25.0,00-0034161,D.Carlson,LV,NE,2023,6,dome,,,grass,1
field_goal,made,43.0,00-0038567,C.Ryland,NE,LV,2023,6,dome,,,grass,1
field_goal,made,37.0,00-0034161,D.Carlson,LV,NE,2023,6,dome,,,grass,1
field_goal,made,30.0,00-0034161,D.Carlson,LV,NE,2023,6,dome,,,grass,1
field_goal,made,24.0,00-0034161,D.Carlson,LV,NE,2023,6,dome,,,grass,1
field_goal,missed,52.0,00-0038905,B.Grupe,NO,HOU,2023,6,closed,,,astroturf,0
field_goal,made,24.0,00-0032726,K.Fairbairn,HOU,NO,2023,6,closed,,,astroturf,1
field_goal,made,48.0,00-0038905,B.Grupe,NO,HOU,2023,6,closed,,,astroturf,1
field_goal,made,22.0,00-0032726,K.Fairbairn,HOU,NO,2023,6,closed,,,astroturf,1
field_goal,made,45.0,00-0038905,B.Grupe,NO,HOU,2023,6,closed,,,astroturf,1
field_goal,missed,29.0,00-0038905,B.Grupe,NO,HOU,2023,6,closed,,,astroturf,0
field_goal,made,29.0,00-0026858,G.Gano,NYG,BUF,2023,6,outdoors,46.0,7.0,a_turf,1
field_goal,missed,52.0,00-0036162,T.Bass,BUF,NYG,2023,6,outdoors,46.0,7.0,a_turf,0
field_goal,made,43.0,00-0026858,G.Gano,NYG,BUF,2023,6,outdoors,46.0,7.0,a_turf,1
field_goal,made,29.0,00-0026858,G.Gano,NYG,BUF,2023,6,outdoors,46.0,7.0,a_turf,1
field_goal,missed,53.0,00-0036162,T.Bass,BUF,NYG,2023,6,outdoors,46.0,7.0,a_turf,0
field_goal,made,43.0,00-0029621,G.Zuerlein,NYJ,PHI,2023,6,outdoors,59.0,11.0,fieldturf,1
field_goal,made,42.0,00-0029621,G.Zuerlein,NYJ,PHI,2023,6,outdoors,59.0,11.0,fieldturf,1
field_goal,made,35.0,00-0029621,G.Zuerlein,NYJ,PHI,2023,6,outdoors,59.0,11.0,fieldturf,1
field_goal,made,38.0,00-0029621,G.Zuerlein,NYJ,PHI,2023,6,outdoors,59.0,11.0,fieldturf,1
field_goal,missed,37.0,00-0033787,J.Elliott,PHI,NYJ,2023,6,outdoors,59.0,11.0,fieldturf,0
field_goal,made,55.0,00-0031492,J.Myers,SEA,CIN,2023,6,outdoors,57.0,15.0,fieldturf,1
field_goal,made,23.0,00-0031492,J.Myers,SEA,CIN,2023,6,outdoors,57.0,15.0,fieldturf,1
field_goal,made,52.0,00-0036854,E.McPherson,CIN,SEA,2023,6,outdoors,57.0,15.0,fieldturf,1
field_goal,missed,54.0,00-0038562,J.Moody,SF,CLE,2023,6,outdoors,53.0,15.0,grass,0
field_goal,missed,47.0,00-0030098,D.Hopkins,CLE,SF,2023,6,outdoors,53.0,15.0,grass,0
field_goal,made,25.0,00-0038562,J.Moody,SF,CLE,2023,6,outdoors,53.0,15.0,grass,1
field_goal,made,42.0,00-0030098,D.Hopkins,CLE,SF,2023,6,outdoors,53.0,15.0,grass,1
field_goal,made,46.0,00-0030098,D.Hopkins,CLE,SF,2023,6,outdoors,53.0,15.0,grass,1
field_goal,made,50.0,00-0030098,D.Hopkins,CLE,SF,2023,6,outdoors,53.0,15.0,grass,1
field_goal,made,29.0,00-0030098,D.Hopkins,CLE,SF,2023,6,outdoors,53.0,15.0,grass,1
field_goal,missed,41.0,00-0038562,J.Moody,SF,CLE,2023,6,outdoors,53.0,15.0,grass,0
field_goal,made,37.0,00-0035192,J.Slye,WAS,ATL,2023,6,closed,,,fieldturf,1
field_goal,made,47.0,00-0033702,Y.Koo,ATL,WAS,2023,6,closed,,,fieldturf,1
field_goal,made,44.0,00-0023853,M.Prater,ARI,SEA,2023,7,outdoors,56.0,5.0,fieldturf,1
field_goal,made,21.0,00-0031492,J.Myers,SEA,ARI,2023,7,outdoors,56.0,5.0,fieldturf,1
field_goal,missed,34.0,00-0023853,M.Prater,ARI,SEA,2023,7,outdoors,56.0,5.0,fieldturf,0
field_goal,made,48.0,00-0031492,J.Myers,SEA,ARI,2023,7,outdoors,56.0,5.0,fieldturf,1
field_goal,made,24.0,00-0033702,Y.Koo,ATL,TB,2023,7,outdoors,79.0,3.0,grass,1
field_goal,made,24.0,00-0035358,C.McLaughlin,TB,ATL,2023,7,outdoors,79.0,3.0,grass,1
field_goal,made,41.0,00-0033702,Y.Koo,ATL,TB,2023,7,outdoors,79.0,3.0,grass,1
field_goal,made,36.0,00-0035358,C.McLaughlin,TB,ATL,2023,7,outdoors,79.0,3.0,grass,1
field_goal,made,51.0,00-0033702,Y.Koo,ATL,TB,2023,7,outdoors,79.0,3.0,grass,1
field_goal,made,30.0,00-0038567,C.Ryland,NE,BUF,2023,7,outdoors,55.0,13.0,fieldturf,1
field_goal,made,36.0,00-0036162,T.Bass,BUF,NE,2023,7,outdoors,55.0,13.0,fieldturf,1
field_goal,made,24.0,00-0038567,C.Ryland,NE,BUF,2023,7,outdoors,55.0,13.0,fieldturf,1
field_goal,missed,42.0,00-0036162,T.Bass,BUF,NE,2023,7,outdoors,55.0,13.0,fieldturf,0
field_goal,made,49.0,00-0038567,C.Ryland,NE,BUF,2023,7,outdoors,55.0,13.0,fieldturf,1
field_goal,blocked,60.0,00-0035269,M.Gay,IND,CLE,2023,7,open,,,fieldturf,0
field_goal,made,44.0,00-0030098,D.Hopkins,CLE,IND,2023,7,open,,,fieldturf,1
field_goal,made,54.0,00-0030098,D.Hopkins,CLE,IND,2023,7,open,,,fieldturf,1
field_goal,made,54.0,00-0030098,D.Hopkins,CLE,IND,2023,7,open,,,fieldturf,1
field_goal,made,27.0,00-0035269,M.Gay,IND,CLE,2023,7,open,,,fieldturf,1
field_goal,made,58.0,00-0030098,D.Hopkins,CLE,IND,2023,7,open,,,fieldturf,1
field_goal,made,32.0,00-0029597,J.Tucker,BAL,DET,2023,7,outdoors,62.0,16.0,grass,1
field_goal,made,32.0,00-0032569,W.Lutz,DEN,GB,2023,7,outdoors,72.0,9.0,grass,1
field_goal,made,29.0,00-0032569,W.Lutz,DEN,GB,2023,7,outdoors,72.0,9.0,grass,1
field_goal,missed,43.0,00-0038402,A.Carlson,GB,DEN,2023,7,outdoors,72.0,9.0,grass,0
field_goal,made,35.0,00-0032569,W.Lutz,DEN,GB,2023,7,outdoors,72.0,9.0,grass,1
field_goal,made,29.0,00-0038402,A.Carlson,GB,DEN,2023,7,outdoors,72.0,9.0,grass,1
field_goal,made,52.0,00-0032569,W.Lutz,DEN,GB,2023,7,outdoors,72.0,9.0,grass,1
field_goal,missed,51.0,00-0038905,B.Grupe,NO,JAX,2023,7,dome,,,sportturf,0
field_goal,made,23.0,00-0038905,B.Grupe,NO,JAX,2023,7,dome,,,sportturf,1
field_goal,made,35.0,00-0038905,B.Grupe,NO,JAX,2023,7,dome,,,sportturf,1
field_goal,made,43.0,00-0029822,B.McManus,JAX,NO,2023,7,dome,,,sportturf,1
field_goal,made,42.0,00-0038905,B.Grupe,NO,JAX,2023,7,dome,,,sportturf,1
field_goal,made,35.0,00-0033303,H.Butker,KC,LAC,2023,7,outdoors,72.0,10.0,grass,1
field_goal,made,55.0,00-0037224,C.Dicker,LAC,KC,2023,7,outdoors,72.0,10.0,grass,1
field_goal,missed,41.0,00-0034161,D.Carlson,LV,CHI,2023,7,outdoors,52.0,8.0,grass,0
field_goal,made,40.0,00-0034161,D.Carlson,LV,CHI,2023,7,outdoors,52.0,8.0,grass,1
field_goal,made,25.0,00-0034161,D.Carlson,LV,CHI,2023,7,outdoors,52.0,8.0,grass,1
field_goal,made,54.0,00-0031203,C.Santos,CHI,LV,2023,7,outdoors,52.0,8.0,grass,1
field_goal,made,24.0,00-0033787,J.Elliott,PHI,MIA,2023,7,outdoors,55.0,17.0,grass,1
field_goal,made,40.0,00-0034794,J.Sanders,MIA,PHI,2023,7,outdoors,55.0,17.0,grass,1
field_goal,missed,53.0,00-0030332,B.Maher,LA,PIT,2023,7,dome,,,matrixturf,0
field_goal,made,53.0,00-0031136,C.Boswell,PIT,LA,2023,7,dome,,,matrixturf,1
field_goal,made,41.0,00-0030332,B.Maher,LA,PIT,2023,7,dome,,,matrixturf,1
field_goal,missed,51.0,00-0030332,B.Maher,LA,PIT,2023,7,dome,,,matrixturf,0
field_goal,missed,40.0,00-0038562,J.Moody,SF,MIN,2023,7,dome,,,sportturf,0
field_goal,made,21.0,00-0034450,G.Joseph,MIN,SF,2023,7,dome,,,sportturf,1
field_goal,made,20.0,00-0034450,G.Joseph,MIN,SF,2023,7,dome,,,sportturf,1
field_goal,made,54.0,00-0034450,G.Joseph,MIN,SF,2023,7,dome,,,sportturf,1
field_goal,made,55.0,00-0038562,J.Moody,SF,MIN,2023,7,dome,,,sportturf,1
field_goal,missed,50.0,00-0034450,G.Joseph,MIN,SF,2023,7,dome,,,sportturf,0
field_goal,missed,42.0,00-0026858,G.Gano,NYG,WAS,2023,7,outdoors,54.0,14.0,fieldturf,0
field_goal,blocked,27.0,00-0035192,J.Slye,WAS,NYG,2023,7,outdoors,54.0,14.0,fieldturf,0
field_goal,made,29.0,00-0033702,Y.Koo,ATL,TEN,2023,8,outdoors,77.0,7.0,grass,1
field_goal,made,49.0,00-0033702,Y.Koo,ATL,TEN,2023,8,outdoors,77.0,7.0,grass,1
field_goal,made,39.0,00-0033702,Y.Koo,ATL,TEN,2023,8,outdoors,77.0,7.0,grass,1
field_goal,missed,53.0,00-0029597,J.Tucker,BAL,ARI,2023,8,closed,,,grass,0
field_goal,made,48.0,00-0029597,J.Tucker,BAL,ARI,2023,8,closed,,,grass,1
field_goal,made,47.0,00-0023853,M.Prater,ARI,BAL,2023,8,closed,,,grass,1
