season,team,total_minutes,returning_minutes,continuity_pct
2023,UCLA,7400,5073,0.6855405405405406
2023,UConn,7798,4402,0.5645037189022827
2023,UIC,6451,2273,0.352348473104945
2023,UL Monroe,6474,2129,0.32885387704664815
2023,UMBC,6425,2509,0.3905058365758755
2023,UMass Lowell,6824,4154,0.6087338804220399
2023,UNC Asheville,7101,3806,0.53598084776792
2023,UNC Greensboro,6450,4228,0.6555038759689923
2023,UNC Wilmington,6876,3774,0.5488656195462478
2023,UNLV,6525,3408,0.5222988505747126
2023,USC,6625,5063,0.7642264150943396
2023,UT Arlington,6423,1900,0.29581192589132804
2023,UT Martin,6675,3375,0.5056179775280899
2023,UT Rio Grande Valley,6450,1079,0.16728682170542636
2023,UTEP,6575,1555,0.23650190114068442
2023,UTSA,6449,3398,0.5269033958753295
2023,Utah State,7025,5046,0.7182918149466192
2023,Utah Tech,6651,5399,0.811757630431514
2023,Utah,6425,4787,0.7450583657587548
2023,Utah Valley,7500,5442,0.7256
2023,VCU,7000,4558,0.6511428571428571
2023,VMI,6450,1907,0.29565891472868217
2023,Valparaiso,6550,3552,0.5422900763358779
2023,Vanderbilt,7450,4814,0.6461744966442953
2023,Vermont,6875,4040,0.5876363636363636
2023,Villanova,6826,5148,0.7541752124230882
2023,Virginia,6625,4786,0.7224150943396226
2023,Virginia Tech,6825,4387,0.6427838827838828
2023,Wagner,5650,3410,0.6035398230088496
2023,Wake Forest,6650,3219,0.48406015037593986
2023,Washington,6500,2559,0.3936923076923077
2023,Washington State,6824,3875,0.5678487690504103
2023,Weber State,6725,3883,0.5773977695167286
2023,West Virginia,6825,2075,0.304029304029304
2023,Western Carolina,6925,2124,0.30671480144404334
2023,Western Illinois,6025,2484,0.41228215767634857
2023,Western Kentucky,6650,3555,0.5345864661654135
2023,Western Michigan,6200,3140,0.5064516129032258
2023,Wichita State,6501,2127,0.3271804337794186
2023,William & Mary,6625,1695,0.2558490566037736
2023,Winthrop,6427,4695,0.7305119029096001
2023,Wisconsin,7150,4900,0.6853146853146853
2023,Wofford,6700,2735,0.4082089552238806
2023,Wright State,6750,5949,0.8813333333333333
2023,Wyoming,6225,4983,0.8004819277108434
2023,Xavier,7425,5279,0.7109764309764309
2023,Yale,6049,5808,0.960158703918003
2023,Youngstown State,6925,2536,0.36620938628158844
2023,Queens University,6600,5075,0.7689393939393939
2023,Hartford,5600,4162,0.7432142857142857
2023,St. Francis Brooklyn,6025,2940,0.4879668049792531
2023,Southern Indiana,6675,0,0.0
2023,Lindenwood,6524,0,0.0
2023,Centenary (LA),200,134,0.67
2023,Oglethorpe,200,26,0.13
2023,UNT Dallas,200,0,0.0
2023,LaGrange,200,167,0.835
2023,Penn State-York,200,110,0.55
2023,Erskine,200,128,0.64
2023,Framingham State,200,0,0.0
2023,Washington College (MD),400,251,0.6275
2023,Georgian Court,200,69,0.345
2023,Piedmont,400,322,0.805
2023,Houghton,200,0,0.0
2023,Alice Lloyd College,400,321,0.8025
2023,Morris College,200,64,0.32
2023,Bluffton,200,0,0.0
2023,Defiance,400,215,0.5375
2023,Hannibal-LaGrange,200,0,0.0
2023,Davis & Elkins,188,0,0.0
2023,Mount Olive,200,79,0.395
2023,Mid-Atlantic Christian,600,275,0.4583333333333333
2023,Columbia International,200,159,0.795
2023,Trinity Baptist,1000,650,0.65
2023,William Peace,200,151,0.755
2023,Vermont State - Lyndon,400,13,0.0325
2023,Lynchburg,200,0,0.0
2023,LSU Alexandria,200,22,0.11
2023,Mississippi College,200,89,0.445
2023,Bob Jones,400,261,0.6525
2023,Dallas Christian,600,410,0.6833333333333333
2023,Pfeiffer,400,120,0.3
2023,Maryville College (TN),200,78,0.39
2023,Louisiana Christian,200,151,0.755
2023,Randolph College,200,143,0.715
2023,Arkansas Baptist,400,7,0.0175
2023,Bethel (TN),400,56,0.14
2023,Mid-America Christian,200,0,0.0
2023,Western Colorado,400,263,0.6575
2023,St. Francis (IL),400,214,0.535
2023,Penn State - Wilkes-Barre,400,93,0.2325
2023,Dean College,200,0,0.0
2023,Park University Gilbert,200,0,0.0
2023,Paul Quinn,600,408,0.68
2023,Trinity (TX),400,337,0.8425
2023,Fisk,400,168,0.42
2023,Champion Christian,1400,599,0.4278571428571429
2023,Western New Mexico,200,93,0.465
2023,Howard Payne,400,210,0.525
2023,William Carey,400,179,0.4475
2023,Southern-New Orleans,200,0,0.0
2023,North Central (MN),400,230,0.575
2023,Sul Ross State,200,114,0.57
2023,New Mexico Highlands,200,99,0.495
2023,Northwest Indian,600,0,0.0
2023,Jessup University,200,135,0.675
2023,Life Pacific,800,624,0.78
2023,San Francisco State,200,140,0.7
2023,Colorado College,200,111,0.555
2023,La Verne,200,115,0.575
2023,Chapman,400,0,0.0
2023,Westminster (PA),200,0,0.0
2023,SUNY-Canton,200,59,0.295
2023,Toccoa Falls,1000,339,0.339
2023,Cal Maritime,200,0,0.0
2023,Maine-Fort Kent,400,223,0.5575
2023,Boyce,400,256,0.64
2023,Baldwin Wallace,200,0,0.0
2023,Virginia-Lynchburg,600,12,0.02
2023,St. Andrews,600,246,0.41
2023,Earlham College,200,90,0.45
2023,Lewis & Clark,200,0,0.0
2023,Kentucky Christian,800,516,0.645
2023,Bethesda University,800,487,0.60875
2023,SUNY-Oneonta,200,129,0.645
2023,Oakwood,200,78,0.39
2023,Eureka,200,25,0.125
2023,Mississippi University For Women,200,0,0.0
2023,Purchase,200,88,0.44
2023,Bryan (TN),199,155,0.7788944723618091
2023,Evergreen State,200,77,0.385
2023,Siena Heights,200,0,0.0
2023,Southwestern (TX),200,165,0.825
2023,Franklin,200,150,0.75
2023,Coastal Georgia,400,179,0.4475
2023,Miami (OH)-Hamilton,400,268,0.67
2023,Ozark Christian,200,0,0.0
2023,Kansas Christian,400,102,0.255
2023,McMurry,200,142,0.71
2023,Concordia-Ann Arbor,200,104,0.52
2023,Fredonia State,200,105,0.525
2023,Nelson,200,37,0.185
2023,Brescia,800,508,0.635
2023,Mount Marty College,399,258,0.6466165413533834
2023,Menlo,200,136,0.68
2023,Dillard,200,55,0.275
2023,Valley Forge,200,0,0.0
2023,Voorhees,200,104,0.52
2023,Vermont State - Johnson,200,0,0.0
2023,Mount Saint Mary (NY),200,0,0.0
2023,District Of Columbia,200,109,0.545
2023,Goshen,400,26,0.065
2023,Mercy,200,0,0.0
2023,Mary Baldwin,200,125,0.625
2023,Gwynedd-Mercy,200,102,0.51
2023,Carolina University,400,183,0.4575
2023,LeTourneau,400,295,0.7375
2023,Rhodes,200,118,0.59
2023,Loyola New Orleans,600,202,0.33666666666666667
2023,Colorado Christian,600,45,0.075
2023,Occidental,600,0,0.0
2023,Western Oregon,200,0,0.0
2023,Truett-McConnell,200,194,0.97
2023,Emerson,200,136,0.68
2023,Tusculum,200,107,0.535
2023,Crowley's Ridge,400,227,0.5675
2023,Westminster (UT),400,234,0.585
2023,North Greenville,600,430,0.7166666666666667
2023,Florida National,400,94,0.235
2023,Ecclesia,200,47,0.235
2023,La Sierra,400,41,0.1025
2023,John Jay College,200,102,0.51
2023,Misericordia,200,65,0.325
2023,Rockford,200,144,0.72
2023,Saint Joseph's Long Island,200,0,0.0
2023,Trinity Christian (IL),600,157,0.26166666666666666
2023,Gallaudet,400,322,0.805
2023,Calvary,200,151,0.755
2023,Spring Hill,400,310,0.775
2023,East-West University,396,257,0.648989898989899
2023,Fisher College,200,78,0.39
2023,Saint Elizabeth,400,142,0.355
2023,Stanislaus State,400,304,0.76
2023,Johnson University (TN),200,0,0.0
2023,Edward Waters,400,97,0.2425
2023,Lane College,199,0,0.0
2023,Kentucky State,400,0,0.0
2023,St. Ambrose,400,66,0.165
2023,Florida Tech,200,186,0.93
2023,Rogers State,200,79,0.395
2023,SUNY-Maritime,200,20,0.1
2023,Texas Lutheran,400,269,0.6725
2023,Northern New Mexico,400,216,0.54
2023,Hawai'i Pacific,200,108,0.54
2023,Averett,200,34,0.17
2023,Our Lady Of The Lake,600,318,0.53
2023,Regent,1200,751,0.6258333333333334
2023,Purdue Northwest,400,214,0.535
2023,Maine-Augusta,200,0,0.0
2023,Brevard,600,465,0.775
2023,Arlington Baptist,600,175,0.2916666666666667
2023,Calumet College,400,0,0.0
2023,Campbellsville-Harrodsburg,600,331,0.5516666666666666
2023,Merchant Marine Academy,200,190,0.95
2023,Montreat,400,118,0.295
2023,Thomas (ME),200,0,0.0
2023,Sarah Lawrence,400,0,0.0
2023,Lindsey Wilson College,400,286,0.715
2023,Cairn University,400,264,0.66
2023,Harris-Stowe State,400,146,0.365
2023,Ouachita Baptist,200,0,0.0
2023,Wisconsin-Stout,200,34,0.17
2023,SUNY Delhi,200,0,0.0
2023,Bryn Athyn,200,139,0.695
2023,Middle Georgia State,400,0,0.0
2023,Hardin-Simmons,200,0,0.0
2023,Walla Walla,200,68,0.34
2023,Saint Mary of the Woods College,600,0,0.0
2023,Crown College,400,219,0.5475
2023,West Virginia Wesleyan,200,0,0.0
2023,Whittier,200,153,0.765
2023,Southwestern Adventist,600,367,0.6116666666666667
2023,Tennessee Wesleyan,200,149,0.745
2023,Lincoln (MO),400,0,0.0
2023,Milligan,400,257,0.6425
2023,Schreiner,200,151,0.755
2023,Franciscan University,200,179,0.895
2023,Brewton-Parker,200,68,0.34
2023,Immaculata,400,324,0.81
2023,Rust,400,78,0.195
2023,Blackburn,200,0,0.0
2023,Webber International,200,128,0.64
2023,Virginia Wesleyan,200,150,0.75
2023,Southwestern Christian,200,140,0.7
2023,Westcliff,400,217,0.5425
2023,William Woods,200,134,0.67
2023,Johnson & Wales (RI),200,148,0.74
2023,Waldorf College,200,90,0.45
2023,Neumann,200,140,0.7
2023,Muskingum,200,0,0.0
2023,Mobile,400,272,0.68
2023,Benedictine (AZ),415,211,0.5084337349397591
2023,Eastern Oregon,400,128,0.32
2023,Anderson (IN),200,0,0.0
2023,Colby-Sawyer,200,0,0.0
2023,Kean,200,71,0.355
2023,Medgar Evers,200,92,0.46
2023,Morehouse,400,108,0.27
2023,Spalding,200,78,0.39
2023,North American,1200,0,0.0
2023,Johnson University Florida,399,239,0.5989974937343359
2023,Covenant,400,240,0.6
2023,Coast Guard,200,0,0.0
2023,Warner Pacific,200,26,0.13
2023,Jarvis Christian,600,275,0.4583333333333333
2023,Lourdes University,200,28,0.14
2023,Southwestern Assemblies of God,400,0,0.0
2023,Blue Mountain,200,82,0.41
2023,Fresno Pacific,200,128,0.64
2023,Sonoma State,400,48,0.12
2023,Oakland City,200,112,0.56
2023,Vanguard,200,97,0.485
2023,UC Merced,400,315,0.7875
2023,John Brown,200,0,0.0
2023,North Park,200,79,0.395
2023,Science & Arts (OK),200,0,0.0
2023,Ave Maria,200,41,0.205
2023,Hendrix College,200,102,0.51
2023,St. Mary's (MD),600,408,0.68
2023,Keystone,200,68,0.34
2023,Lyon,400,147,0.3675
2023,Johnson & Wales (NC),400,288,0.72
2023,Illinois Tech,200,51,0.255
2023,Loras,200,0,0.0
2023,Reinhardt,200,27,0.135
2023,University of Saint Katherine,400,263,0.6575
2023,Pacific Lutheran,200,179,0.895
2023,Wilkes University,200,0,0.0
2023,Aurora,200,0,0.0
2023,Chaminade,200,102,0.51
2023,Pittsburgh - Greensburg,200,0,0.0
2023,D'Youville,200,0,0.0
2023,Lynn,200,0,0.0
2023,Westmont,200,58,0.29
2023,Clarks Summit,200,150,0.75
2023,Albany St (GA),225,0,0.0
2023,Warren Wilson,600,219,0.365
2023,Belhaven,400,159,0.3975
2023,Montana State-Northern,200,31,0.155
2023,FDU Florham,200,0,0.0
2023,Ohio Dominican,200,0,0.0
2023,Portland Bible,200,0,0.0
2023,Saint Augustine's,200,0,0.0
2023,Bridgewater College (VA),200,113,0.565
2023,Saint Vincent,200,0,0.0
2023,Montevallo,200,0,0.0
2023,Penn State-Alleghany,200,109,0.545
2023,Wiley,200,93,0.465
2023,Milwaukee School Of Engineering,200,0,0.0
2023,Penn State-New Kensington,200,0,0.0
2023,Greensboro College,200,93,0.465
2023,Anderson (SC),400,0,0.0
2023,Arcadia,200,0,0.0
2023,Antelope Valley,200,86,0.43
2023,Trevecca Nazarene,400,64,0.16
2023,Mount Saint Vincent,400,167,0.4175
2023,St. Xavier  (IL),200,146,0.73
2023,Wells College,200,116,0.58
2023,Lebanon Valley,200,0,0.0
2023,Wilmington (DE),200,0,0.0
2023,Guilford,200,131,0.655
2023,Notre Dame College (OH),200,3,0.015
2023,Virginia St,200,0,0.0
2023,Emory & Henry,200,139,0.695
2023,Miami (OH)-Middletown,200,0,0.0
2023,Cazenovia College,200,0,0.0
2023,Brandeis,200,0,0.0
2023,Wayne State (MI),200,0,0.0
2023,Clayton State,200,79,0.395
2023,Southern Nazarene,191,0,0.0
2023,Illinois-Springfield,200,116,0.58
2023,St. Thomas (TX),400,0,0.0
2023,Harding,200,115,0.575
2023,UW-Parkside,200,0,0.0
2023,Wartburg,200,0,0.0
2023,Shorter,200,37,0.185
2023,San Diego Christian,1200,615,0.5125
2023,Rochester University (MI),200,48,0.24
2023,Missouri S&T,200,0,0.0
2023,Puget Sound,200,22,0.11
2023,Clinton College,200,0,0.0
2023,Clark (MA),200,0,0.0
2023,Allen University,400,189,0.4725
2023,Methodist,200,115,0.575
2023,Cincinnati Clermont,400,81,0.2025
2023,College of New Jersey,200,0,0.0
2023,Dakota State,200,0,0.0
2023,Cardinal Stritch,200,0,0.0
2023,Massachusetts College of Liberal Arts,200,92,0.46
2023,Manchester,200,0,0.0
2023,Union (NY),200,0,0.0
2023,Central Baptist College,200,59,0.295
2023,Huston-Tillotson,600,5,0.008333333333333333
2023,St. Mary's (TX),200,118,0.59
2023,Grace Christian,200,0,0.0
2023,Lees-McRae,200,120,0.6
2023,McDaniel,200,0,0.0
2023,Indianapolis,200,0,0.0
2023,Bushnell,200,77,0.385
2023,Albertus Magnus,200,0,0.0
2023,Ithaca College,200,0,0.0
2023,Indiana-South Bend,200,144,0.72
2023,Oklahoma Baptist,200,0,0.0
2023,Old Westbury,400,0,0.0
2023,Tennessee Southern,603,533,0.8839137645107794
2023,Western New England,200,145,0.725
2023,Ottawa (AZ),200,153,0.765
2023,Eastern Nazarene,200,0,0.0
2023,Mars Hill,200,29,0.145
2023,Multnomah University,200,122,0.61
2023,Paine,200,0,0.0
2023,Alma,200,27,0.135
2023,Tufts,200,0,0.0
2023,Simon Fraser,200,0,0.0
2023,St. John Fisher,200,178,0.89
2023,Carlow,400,124,0.31
2023,Wabash College,200,0,0.0
2023,West Coast Baptist,400,20,0.05
2023,Montana-Western,200,102,0.51
2023,Iowa Wesleyan,200,94,0.47
2023,Lincoln (PA),200,36,0.18
2023,University of New England,200,122,0.61
2023,Saint Martin's,200,27,0.135
2023,Peru State,200,123,0.615
2023,Cal State East Bay,200,0,0.0
2023,St. Josephs (ME),200,118,0.59
2023,Philander Smith,200,141,0.705
2023,Midland University,200,29,0.145
2023,Mary Hardin-Baylor,200,186,0.93
2023,Holy Names University,200,0,0.0
2023,St. Thomas (FL),200,55,0.275
2023,Georgia College,200,10,0.05
2023,Knox,200,144,0.72
2023,Northwestern Ohio,200,108,0.54
2023,Master's University,200,0,0.0
2023,Concord,400,57,0.1425
2023,Fairmont St,200,57,0.285
2023,Cal State LA,200,0,0.0
2023,Glenville State,200,0,0.0
2023,Williams Baptist,200,0,0.0
2023,Mount St. Joseph,200,22,0.11
2023,Goucher,400,195,0.4875
2023,Georgia Southwestern,200,0,0.0
2023,Florida College,200,94,0.47
2023,Centenary (NJ),200,46,0.23
2023,Academy of Art,200,133,0.665
2024,Abilene Christian,6875,4890,0.7112727272727273
2024,Air Force,6249,5850,0.9361497839654345
2024,Akron,7025,4908,0.6986476868327403
2024,Alabama A&M,7025,5756,0.8193594306049822
2024,Alabama,7450,3020,0.4053691275167785
2024,Alabama State,6500,3690,0.5676923076923077
2024,Alcorn State,6425,3170,0.4933852140077821
2024,American University,6450,4998,0.7748837209302326
2024,App State,6949,4694,0.6754928766729026
2024,Arizona State,6425,2928,0.45571984435797663
2024,Arizona,7324,3161,0.431594756963408
2024,Arkansas,6700,2543,0.37955223880597017
2024,Arkansas State,7425,3174,0.42747474747474745
2024,Arkansas-Pine Bluff,6200,3812,0.6148387096774194
2024,Army,6475,4070,0.6285714285714286
2024,Auburn,7000,4191,0.5987142857142858
2024,Austin Peay,7125,90,0.01263157894736842
2024,BYU,6800,6186,0.9097058823529411
2024,Ball State,6275,2564,0.40860557768924305
2024,Baylor,7150,2793,0.39062937062937064
2024,Bellarmine,6250,5180,0.8288
2024,Belmont,6625,4181,0.6310943396226415
2024,Bethune-Cookman,6875,4195,0.6101818181818182
2024,Binghamton,6050,2519,0.4163636363636364
2024,Boise State,6650,3982,0.598796992481203
2024,Boston College,7250,5989,0.8260689655172414
2024,Boston University,6674,3655,0.547647587653581
2024,Bowling Green,6925,1410,0.2036101083032491
2024,Bradley,7075,5685,0.8035335689045936
2024,Brown,6300,6184,0.9815873015873016
2024,Bryant,6650,3781,0.5685714285714286
2024,Bucknell,6673,5685,0.8519406563764423
2024,Buffalo,6225,3070,0.4931726907630522
2024,Butler,6750,861,0.12755555555555556
2024,Cal Poly,6475,2820,0.4355212355212355
2024,Cal State Bakersfield,6475,3795,0.5861003861003861
2024,Cal State Fullerton,6425,3162,0.49214007782101166
2024,Cal State Northridge,6825,2719,0.3983882783882784
2024,California Baptist,6650,3026,0.4550375939849624
2024,California,6550,1761,0.2688549618320611
2024,Campbell,6475,5174,0.7990733590733591
2024,Canisius,6450,5430,0.8418604651162791
2024,Central Arkansas,6425,3373,0.5249805447470817
2024,Central Connecticut,6250,4395,0.7032
2024,Central Michigan,6575,1734,0.2637262357414449
2024,Charleston,7025,3352,0.477153024911032
2024,Charleston Southern,6000,3239,0.5398333333333334
2024,Charlotte,6250,4856,0.77696
2024,Chattanooga,6675,3239,0.4852434456928839
2024,Chicago State,6424,5005,0.7791095890410958
2024,Cincinnati,7501,3389,0.451806425809892
2024,Clemson,7252,5380,0.7418643132928847
2024,Cleveland State,7250,5779,0.7971034482758621
2024,Coastal Carolina,6250,1802,0.28832
2024,Colgate,7000,5643,0.8061428571428572
2024,Colorado,7475,5391,0.7212040133779264
2024,Colorado State,7250,4363,0.6017931034482759
2024,Columbia,5401,5195,0.9618589150157378
2024,Coppin State,5850,2398,0.4099145299145299
2024,Cornell,6000,5298,0.883
2024,Creighton,7175,5654,0.78801393728223
2024,Dartmouth,5400,5125,0.9490740740740741
2024,Davidson,6500,4351,0.6693846153846154
2024,Dayton,6625,3116,0.4703396226415094
2024,DePaul,6400,2038,0.3184375
2024,Delaware,6625,3175,0.47924528301886793
2024,Delaware State,6925,3812,0.5504693140794223
2024,Denver,6925,3148,0.45458483754512635
2024,Detroit Mercy,6450,3203,0.4965891472868217
2024,Drake,7175,3575,0.49825783972125437
2024,Drexel,6475,5925,0.915057915057915
2024,Duke,7200,4909,0.6818055555555556
2024,Duquesne,7400,4730,0.6391891891891892
2024,East Carolina,6650,4742,0.7130827067669173
2024,East Tennessee State,7025,1828,0.2602135231316726
2024,East Texas A&M,6825,4188,0.6136263736263736
2024,Eastern Illinois,6400,1911,0.29859375
2024,Eastern Kentucky,6225,5334,0.8568674698795181
2024,Eastern Michigan,6275,3748,0.5972908366533864
2024,Eastern Washington,6425,4803,0.7475486381322958
2024,Elon,6398,3287,0.5137542982181932
2024,Evansville,7050,2679,0.38
2024,Fairfield,7400,3971,0.5366216216216216
2024,Fairleigh Dickinson,6450,4776,0.7404651162790697
2024,Florida A&M,5900,2325,0.3940677966101695
2024,Florida Atlantic,6950,6950,1.0
2024,Florida,7325,2152,0.29378839590443684
2024,Florida Gulf Coast,6425,4086,0.6359533073929962
2024,Florida International,6626,5254,0.792936915182614
2024,Florida State,6625,4500,0.6792452830188679
2024,Fordham,6726,4898,0.7282188522152839
2024,Fresno State,6700,3103,0.46313432835820895
2024,Furman,6699,5338,0.7968353485594865
2024,Gardner-Webb,6675,5490,0.8224719101123595
2024,George Mason,6399,1061,0.16580715736833881
2024,George Washington,6575,2030,0.308745247148289
2024,Georgetown,6450,1589,0.2463565891472868
2024,Georgia,7425,2052,0.27636363636363637
2024,Georgia Southern,6675,2685,0.40224719101123596
2024,Georgia State,6250,2077,0.33232
2024,Georgia Tech,6500,2211,0.34015384615384614
2024,Gonzaga,7000,3727,0.5324285714285715
2024,Grambling,7276,3801,0.5224024189114899
2024,Grand Canyon,7026,3292,0.46854540278963847
2024,Green Bay,6450,971,0.15054263565891474
2024,Hampton,6600,2536,0.3842424242424242
2024,Harvard,5450,3620,0.6642201834862386
2024,Hawai'i,6875,4655,0.6770909090909091
2024,High Point,7299,1140,0.15618577887381832
2024,Hofstra,6625,5152,0.7776603773584906
2024,Holy Cross,6625,0,0.0
2024,Houston Christian,5825,2321,0.3984549356223176
2024,Houston,7475,5191,0.694448160535117
2024,Howard,7100,3593,0.506056338028169
2024,IU Indianapolis,6425,4298,0.6689494163424125
2024,Idaho State,6925,4268,0.6163176895306859
2024,Idaho,6424,783,0.12188667496886675
2024,Illinois,7651,4355,0.5692066396549471
2024,Illinois State,6400,2823,0.44109375
2024,Incarnate Word,6250,1898,0.30368
2024,Indiana,6600,3403,0.5156060606060606
2024,Indiana State,7825,4588,0.5863258785942492
2024,Iona,6600,466,0.0706060606060606
2024,Iowa,6825,3996,0.5854945054945055
2024,Iowa State,7400,3605,0.4871621621621622
2024,Jackson State,6425,5195,0.8085603112840467
2024,Jacksonville,6625,2384,0.3598490566037736
2024,Jacksonville State,6425,2386,0.37136186770428015
2024,James Madison,7275,3943,0.5419931271477664
2024,Kansas City,6500,2063,0.3173846153846154
2024,Kansas,6825,3322,0.4867399267399267
2024,Kansas State,6975,2799,0.4012903225806452
2024,Kennesaw State,6250,3674,0.58784
2024,Kent State,6925,5781,0.8348014440433214
2024,Kentucky,6675,2038,0.3053183520599251
2024,LSU,6625,3048,0.4600754716981132
2024,La Salle,6700,5896,0.88
2024,Lafayette,6501,4278,0.658052607291186
2024,Lamar,6700,4758,0.7101492537313433
2024,Le Moyne,6425,0,0.0
2024,Lehigh,6550,4688,0.7157251908396947
2024,Liberty,6450,5272,0.8173643410852713
2024,Lipscomb,6400,3712,0.58
2024,Little Rock,6850,1727,0.2521167883211679
2024,Long Beach State,7250,5959,0.8219310344827586
2024,Long Island University,5850,1671,0.2856410256410256
2024,Longwood,7100,3857,0.5432394366197183
2024,Louisiana,6598,4987,0.755835101545923
2024,Louisiana Tech,6450,2411,0.3737984496124031
2024,Louisville,6425,2628,0.4090272373540856
2024,Loyola Chicago,6650,3601,0.5415037593984963
2024,Loyola Maryland,6475,5391,0.8325868725868726
2024,Loyola Marymount,6200,2337,0.37693548387096776
2024,Maine,6449,4698,0.7284850364397581
2024,Manhattan,6076,498,0.08196181698485847
2024,Marist,6200,3265,0.5266129032258065
2024,Marquette,7425,6741,0.9078787878787878
2024,Marshall,6600,3673,0.5565151515151515
2024,Maryland Eastern Shore,5875,2642,0.44970212765957446
2024,Maryland,6675,4106,0.6151310861423221
2024,Massachusetts,6225,2641,0.4242570281124498
2024,McNeese,6660,1169,0.17552552552552553
2024,Memphis,6449,886,0.1373856411846798
2024,Mercer,6600,2412,0.3654545454545455
2024,Merrimack,6650,4061,0.6106766917293233
2024,Miami (OH),6425,1492,0.23221789883268482
2024,Miami,6425,4325,0.6731517509727627
2024,Michigan State,7025,6185,0.8804270462633452
2024,Michigan,6474,4000,0.6178560395427866
2024,Middle Tennessee,6725,5037,0.7489962825278811
2024,Milwaukee,7125,3825,0.5368421052631579
2024,Minnesota,6824,3664,0.536928487690504
2024,Mississippi State,7025,5011,0.7133096085409253
2024,Mississippi Valley State,6225,4159,0.6681124497991968
2024,Missouri State,6700,5792,0.8644776119402985
2024,Missouri,6425,3561,0.5542412451361868
2024,Monmouth,6601,3600,0.5453719133464626
2024,Montana,7250,5474,0.7550344827586207
2024,Montana State,7100,3528,0.49690140845070424
2024,Morehead State,7000,3332,0.476
2024,Morgan State,6250,2370,0.3792
2024,Mount St. Mary's,6475,4350,0.6718146718146718
2024,Murray State,6425,4449,0.6924513618677043
2024,NC State,8300,2682,0.32313253012048193
2024,NJIT,5600,2275,0.40625
2024,Navy,6250,4495,0.7192
2024,Nebraska,6873,3742,0.5444492943401716
2024,Nevada,6825,5956,0.8726739926739927
2024,New Hampshire,6223,3899,0.6265466816647919
2024,New Mexico,7199,3185,0.4424225586887068
2024,New Mexico State,6475,0,0.0
2024,New Orleans,6626,4047,0.6107757319649865
2024,Niagara,6474,1813,0.280043249922768
2024,Nicholls,7025,1908,0.27160142348754446
2024,Norfolk State,7025,2617,0.3725266903914591
2024,North Alabama,6500,4608,0.7089230769230769
2024,North Carolina A&T,6400,1149,0.17953125
2024,North Carolina Central,6249,2806,0.4490318450952152
2024,North Carolina,7425,3365,0.4531986531986532
2024,North Dakota,6425,3955,0.6155642023346304
2024,North Dakota State,6575,5925,0.9011406844106464
2024,North Florida,6474,3410,0.5267222737102255
2024,North Texas,6850,2788,0.407007299270073
2024,Northeastern,6400,5091,0.79546875
2024,Northern Arizona,6650,5264,0.791578947368421
2024,Northern Colorado,6800,3658,0.5379411764705883
2024,Northern Illinois,6275,4583,0.7303585657370518
2024,Northern Iowa,6652,5137,0.7722489476849068
2024,Northern Kentucky,6700,3615,0.5395522388059701
2024,Northwestern State,6500,35,0.005384615384615384
2024,Northwestern,6925,5272,0.7612996389891696
2024,Notre Dame,6675,1142,0.17108614232209737
2024,Oakland,7324,3948,0.5390496996176952
2024,Ohio,6675,5367,0.8040449438202247
2024,Ohio State,7275,3776,0.5190378006872852
2024,Oklahoma,6449,2644,0.40998604434796093
2024,Oklahoma State,6475,2160,0.3335907335907336
2024,Old Dominion,6450,2818,0.4368992248062015
2024,Ole Miss,6400,2680,0.41875
2024,Omaha,6650,4944,0.7434586466165414
2024,Oral Roberts,6250,4268,0.68288
2024,Oregon,7275,3240,0.44536082474226807
2024,Oregon State,6549,5662,0.8645594747289662
2024,Pacific,6450,5061,0.7846511627906977
2024,Penn State,6650,1154,0.17353383458646618
2024,Pennsylvania,5900,3702,0.6274576271186441
2024,Pepperdine,6600,3780,0.5727272727272728
2024,Pittsburgh,6600,2926,0.44333333333333336
2024,Portland,6625,5134,0.7749433962264151
2024,Portland State,6450,4790,0.7426356589147287
2024,Prairie View A&M,6200,1767,0.285
2024,Presbyterian,6650,3248,0.4884210526315789
2024,Princeton,5800,5032,0.8675862068965517
2024,Providence,7075,3725,0.5265017667844523
2024,Purdue,7874,6490,0.8242316484632969
2024,Purdue Fort Wayne,7250,3489,0.48124137931034483
2024,Quinnipiac,6825,4251,0.6228571428571429
2024,Radford,6674,4604,0.6898411747078214
2024,Rhode Island,6400,1010,0.1578125
2024,Rice,6475,4326,0.6681081081081081
2024,Richmond,6625,3671,0.5541132075471699
2024,Rider,6474,4205,0.6495211615693544
2024,Robert Morris,6500,3819,0.5875384615384616
2024,Rutgers,6425,3689,0.5741634241245136
2024,SE Louisiana,6450,5436,0.8427906976744186
2024,SIU Edwardsville,6600,5840,0.8848484848484849
2024,SMU,6625,3955,0.5969811320754717
2024,Sacramento State,6800,1590,0.2338235294117647
2024,Sacred Heart,6400,4787,0.74796875
2024,Saint Joseph's,7050,5385,0.7638297872340426
2024,Saint Louis,6600,3886,0.5887878787878787
2024,Saint Mary's,6850,6682,0.9754744525547445
2024,Saint Peter's,6625,3340,0.5041509433962265
2024,Sam Houston,6650,3985,0.5992481203007519
2024,Samford,7003,3225,0.4605169213194345
2024,San Diego State,7525,5526,0.7343521594684386
2024,San Diego,6600,3347,0.5071212121212121
2024,San Francisco,6850,3050,0.44525547445255476
2024,San José State,6450,4532,0.7026356589147287
2024,Santa Clara,6626,2842,0.4289163899788711
